cdm_name,comparison,adjustment,censoring_method,outcome_name,study,coef,se_coef,hr,lower_hr,upper_hr,heterogeneity
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,next_post_acute_covid19,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),overlap weighting,leave,longcovid_any_symptom_28_365,Study 4,-0.5592605640863264,0.06872176793109606,0.5716315925420338,0.5198418136624754,0.6285809817605462,NA
CPRD GOLD,any (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Study 4,-0.26009470873345847,0.09017190638515107,0.7709785639424023,0.6786744948062979,0.8758365764553157,NA
CPRD GOLD,any (VE),overlap weighting,leave,longcovid_any_symptom_90_365,Study 4,-0.5442247980999336,0.1193997434883086,0.5802914520615344,0.49189823919312786,0.6845687634256297,NA
CPRD GOLD,any (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Study 4,-0.29202829817366555,0.13437192652452862,0.7467474040866365,0.6191816263843086,0.9005946910382384,NA
CPRD GOLD,any (VE),overlap weighting,leave,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),overlap weighting,leave+vaccine,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave,longcovid_any_symptom_28_365,Study 4,-0.11746696287630708,0.11058325574152836,0.8891698868767473,0.7619108738295923,1.0376844784410268,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Study 4,0.20225684793245904,0.16497368756272365,1.224162391314495,0.9517986881371766,1.5744648306269184,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave,longcovid_any_symptom_90_365,Study 4,-0.12291420482813324,0.2028150551604423,0.8843395313682679,0.6691249002971392,1.1687749273616317,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Study 4,0.22864750618888016,0.24358356251303492,1.2568989118270104,0.8712193364508476,1.8133147514696508,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),overlap weighting,leave+vaccine,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave,longcovid_any_symptom_28_365,Study 4,-0.7139439122434129,0.0776498848477688,0.4897090144954819,0.43867633208933055,0.5466784992387075,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Study 4,-0.3804355040046318,0.0994644526206438,0.683563649672473,0.5921604338964098,0.7890754538917605,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave,longcovid_any_symptom_90_365,Study 4,-0.6583304558541386,0.13278133392534122,0.5177149613424524,0.4290198356236172,0.6247468274006821,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Study 4,-0.4328186679215163,0.1490342766642433,0.6486781072903853,0.5255109698181331,0.8007126607146943,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),overlap weighting,leave+vaccine,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,moderna (VE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,moderna (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,moderna (VE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,moderna (VE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,moderna (VE),overlap weighting,leave,longcovid_any_symptom_28_365,Study 4,-0.6340474201968813,0.2002576895391793,0.5304405346709833,0.3958789030873891,0.7107404780292819,NA
CPRD GOLD,moderna (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Study 4,-0.2523847348425485,0.2336437384649684,0.7769457624538796,0.5425387925768334,1.112629596361173,NA
CPRD GOLD,moderna (VE),overlap weighting,leave,longcovid_any_symptom_90_365,Study 4,-0.587433487490622,0.3496667464307023,0.555751799881101,0.3323862331206606,0.929220383682266,NA
CPRD GOLD,moderna (VE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Study 4,-0.395401028665485,0.3755626955913753,0.6734099284064792,0.39217249488353706,1.1563302821914856,NA
CPRD GOLD,moderna (VE),overlap weighting,leave,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,moderna (VE),overlap weighting,leave+vaccine,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave,longcovid_any_symptom_28_365,Study 4,-0.46594220740269016,0.13716881767021527,0.6275435503710691,0.5198296136527759,0.7575769007176562,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Study 4,-0.14439989598221684,0.20483533486029437,0.8655415522534747,0.6583113783903762,1.1380058180205177,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave,longcovid_any_symptom_90_365,Study 4,-0.3941485220585979,0.25093367893273305,0.6742539072251406,0.4815095938818287,0.9441521772044696,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Study 4,-0.3245071746728886,0.29887794381840693,0.7228835211784603,0.48736651513055335,1.072212737166378,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),overlap weighting,leave+vaccine,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave,longcovid_any_symptom_28_365,Study 4,0.10580123720893268,0.21959627636251225,1.111600909647909,0.823460348666982,1.5005659766500477,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave+vaccine,longcovid_any_symptom_28_365,Study 4,-0.07532864724804673,0.267617013379087,0.927438636081719,0.6472313308452685,1.328956715636423,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave,longcovid_any_symptom_90_365,Study 4,0.3656109048938243,0.3716765488046474,1.4413942940645277,0.8728541088724203,2.3802574678209485,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave+vaccine,longcovid_any_symptom_90_365,Study 4,0.23607694088916845,0.3992736535477811,1.266271734492055,0.7364908955417375,2.1771404307640214,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - moderna (CVE),overlap weighting,leave+vaccine,next_post_acute_covid19,Study 4,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 1,-0.9787511993683466,0.4246620771587733,0.3757800803599656,0.16347853589382175,0.8637872123289114,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 1,-1.1655591831401466,0.4479575622342599,0.31174828889681094,0.12956923963620268,0.7500776874431336,NA
CPRD GOLD,any (VE),calibrated,leave,next_post_acute_covid19,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 1,-1.017524751863391,0.4152404258640101,0.3614886076949657,0.1601921844917731,0.8157327644155579,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 1,-0.9386169792526432,0.43069914409413274,0.3911684555175928,0.16817136497384214,0.9098621552831953,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 1,-1.0726093642886525,0.4232768203410044,0.3421146499627388,0.1492374395085264,0.7842699131301901,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 1,-1.327905834948936,0.45308591777590257,0.2650317006783982,0.10905118545000986,0.6441177331050985,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,next_post_acute_covid19,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 1,-1.034648448285182,0.396706331454652,0.3553512833218538,0.16329799283168117,0.7732767094611225,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 1,-1.073809735953759,0.41729627259859614,0.3417042316072688,0.15081589851760577,0.7742007510214975,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 1,-0.7457367394332124,0.45535011254474766,0.4743846732685404,0.1943282459325447,1.1580448182000929,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 1,-0.8481281677980093,0.5162698908742447,0.4282157302281466,0.15567285450343982,1.1779106395892096,NA
CPRD GOLD,pfizer (VE),calibrated,leave,next_post_acute_covid19,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 1,-1.0329472119177012,0.4659203898811272,0.35595633436976687,0.14282511120702288,0.8871332982496768,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 1,-0.7810086356136736,0.49984554719631447,0.4579438797770368,0.17192655383509586,1.2197801465059837,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_any_symptom_28_365,Study 1,0.1887060931227467,0.3318820744217743,1.2076859531098971,0.6301667450977735,2.314475291952556,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_any_symptom_90_365,Study 1,0.2022870618294803,0.452739985202311,1.2241993785896856,0.504056454882414,2.973206877965644,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,next_post_acute_covid19,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 1,-0.5074524556325457,0.5126775892938373,0.6020273182003623,0.22040642152999815,1.6444025965468358,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 1,-0.28596076387617586,0.5419403250498819,0.7512920931581918,0.2597217839183894,2.1732478528615107,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,next_post_acute_covid19,Study 1,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 2,-0.6070797416412432,0.2919210589037475,0.5449399130718919,0.3075140494775566,0.965677858827306,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 2,-0.8260835711496384,0.30834503769017557,0.43776039084909835,0.2392063429676326,0.801124909226532,NA
CPRD GOLD,any (VE),calibrated,leave,next_post_acute_covid19,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 2,-0.8335343908099873,0.2487868493341853,0.43451083807145147,0.26682889856851577,0.7075682934436013,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 2,-0.8730118611440219,0.2656754363978366,0.4176916236681118,0.24814894012580496,0.7030708750722501,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 2,-0.4102105146950663,0.30412763312311636,0.6635105567105566,0.365572843173969,1.2042641216017635,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 2,-0.6640594325390765,0.32531139961591277,0.5147574642045918,0.2720802935028125,0.973886214039956,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,next_post_acute_covid19,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 2,-0.815427109594907,0.2915973712138931,0.4424503122255143,0.24983677979467592,0.7835606868986404,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 2,-0.8406998710993321,0.31216231075861645,0.431408487415921,0.23397833403221543,0.7954295588277096,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 2,-0.8412962591314397,0.28906680427662435,0.4311512772632286,0.24466709590926747,0.7597728791232594,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 2,-0.9965480505224064,0.3212137680764949,0.3691515367578731,0.1966921491311773,0.6928230622962726,NA
CPRD GOLD,pfizer (VE),calibrated,leave,next_post_acute_covid19,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 2,-0.686002615848281,0.27319031997070414,0.5035850740024983,0.29480363041098634,0.8602266071301902,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 2,-0.7061582238259803,0.30145202931904963,0.49353661722388736,0.2733524353634384,0.8910781870918614,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_any_symptom_28_365,Study 2,-0.3152514028738551,0.10512209868927826,0.7296054263093964,0.593755933580724,0.8965368562969385,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_any_symptom_90_365,Study 2,-0.2576189079812252,0.17259462131685246,0.772889718093193,0.5510674025202933,1.0840026348903122,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,next_post_acute_covid19,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 2,-0.02914199784700599,0.2221547064971355,0.9712785352131648,0.628413291443555,1.5012126665856498,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 2,-0.06145201565355762,0.26127073262657413,0.9403980690435526,0.5635308263703631,1.5692992945156683,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave+vaccine,next_post_acute_covid19,Study 2,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 3,-0.39406348825015414,0.13430486332146943,0.6743112440404794,0.5182506967137149,0.8773662181695091,NA
CPRD GOLD,any (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 3,-0.7057094708056013,0.18734089667238857,0.49375814297299114,0.34201835248758394,0.7128187770596245,NA
CPRD GOLD,any (VE),calibrated,leave,next_post_acute_covid19,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 3,-0.41426454086962394,0.1751273623969757,0.6608261126264449,0.4688333688920734,0.931442128705473,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 3,-0.5722779148779154,0.23427452053422587,0.5642386860018431,0.35649055341255104,0.8930539441606484,NA
CPRD GOLD,any (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 3,-0.348649087281089,0.1465288759727926,0.7056407051272412,0.5294903139756899,0.9403926598652346,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 3,-0.6357779422925915,0.198245647905026,0.5295233894042312,0.35903612375672905,0.7809660403868869,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave,next_post_acute_covid19,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 3,-0.3696708295767195,0.1839988445127191,0.6909617373750776,0.4817635054093594,0.9910010143062143,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 3,-0.4679996897970255,0.24402516809238856,0.6262537179232919,0.3881822898146309,1.0103338805076252,NA
CPRD GOLD,astrazeneca (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_any_symptom_28_365,Study 3,-0.880720717654242,0.2213640547434325,0.4144840780147396,0.26858541607935,0.6396365574703283,NA
CPRD GOLD,pfizer (VE),calibrated,leave,longcovid_any_symptom_90_365,Study 3,-0.9471289548902604,0.4049655161996896,0.3878529698389354,0.17537183607714976,0.8577769930327062,NA
CPRD GOLD,pfizer (VE),calibrated,leave,next_post_acute_covid19,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_28_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_post_acute_covid19_90_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_28_365,Study 3,-0.9619378825496484,0.4495794187883165,0.3821516030246272,0.1583262737320344,0.9223980597273524,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,longcovid_any_symptom_90_365,Study 3,-0.5884036160719859,0.5277549774419837,0.5552129106140966,0.197348443379056,1.5620157465366462,NA
CPRD GOLD,pfizer (VE),calibrated,leave+vaccine,next_post_acute_covid19,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_post_acute_covid19_28_365,Study 3,NA,NA,NA,NA,NA,NA
CPRD GOLD,pfizer - astrazeneca (CVE),calibrated,leave,longcovid_post_acute_covid19_90_365,Study 3,NA,NA,NA,NA,NA,NA
